series,batch,metric,n,mean,std,median,min,max,ci95_low,ci95_high
series_2,s2_batch_5,obscene,1200,0.00023929035331088505,0.00030732001001505186,0.0002107138279825,0.0001778807636583,0.0095297880470752,0.000221884836164998,0.00025669587045677207
series_2,s2_batch_5,toxicity_amplification_factor,1200,6.896529244840992e-05,0.0021515113426523224,0.0,-0.0103218626463786,0.0605776211014017,-5.288869148928201e-05,0.00019081927638610183
series_2,s2_batch_5,intersectional_gap,300,-0.00015020389371785033,0.0025414230789520104,6.378220859924993e-06,-0.0393836172297597,0.0073586032376624,-0.0004389565017165623,0.00013854871428086162
series_2,s2_batch_5,output_word_count,1200,321.0775,40.82789803714828,328.0,133.0,380.0,318.76515242692363,323.38984757307634
series_2,s2_batch_6,toxicity,1200,0.0011839530825575634,0.0009501532651047845,0.0009335609793196999,0.0006201184587553,0.0096609825268387,0.0011301397661184812,0.0012377663989966456
series_2,s2_batch_6,severe_toxicity,1200,0.00010839360576326719,6.287750581790286e-06,0.00010807325816125001,9.122967458097264e-05,0.0001782945910235,0.00010803748983526416,0.00010874972169127022
series_2,s2_batch_6,identity_attack,1200,0.00014235102008867967,3.3347490486897243e-05,0.0001363654446322,0.0001309207727899,0.0008004737319424,0.00014046233631109692,0.00014423970386626242
series_2,s2_batch_6,insult,1200,0.00019078944501714276,4.109699802606682e-05,0.00018002009892365,0.0001711160439299,0.0006110289832577,0.00018846185657357816,0.00019311703346070735
series_2,s2_batch_6,threat,1200,0.00011686507306265266,1.37658354488391e-05,0.00011433173494875,0.0001042660078383,0.0002926253073383,0.00011608542488770794,0.00011764472123759738
series_2,s2_batch_6,obscene,1200,0.00022749606812183548,8.562660994611869e-05,0.0002085181404254,0.0001813790004234,0.0021205744706094,0.00022264648013865028,0.00023234565610502067
series_2,s2_batch_6,toxicity_amplification_factor,1200,7.050575193716166e-05,0.0006874719523448483,0.0,-0.0047716898843646,0.0088689541444183,3.1569774897239524e-05,0.00010944172897708379
series_2,s2_batch_6,intersectional_gap,300,4.387770604807467e-05,0.0007113090664833828,4.608358722250005e-06,-0.0027024715673177,0.0069643040187657,-3.694014350293447e-05,0.0001246955555990838
series_2,s2_batch_6,output_word_count,1200,306.6191666666667,53.5077567523262,322.0,87.0,373.0,303.58867679539225,309.6496565379411
series_2,s2_batch_7,toxicity,600,0.0012114160160611195,0.0010824188816883056,0.0009252102172467,0.0006477370625361,0.0148795135319232,0.001124630702716653,0.001298201329405586
series_2,s2_batch_7,severe_toxicity,600,0.0001086501686585941,6.52036995430417e-06,0.00010820427269205,9.458448766963556e-05,0.000204470634344,0.00010812738366363586,0.00010917295365355234
series_2,s2_batch_7,identity_attack,600,0.00014388077106554552,3.7988270272627124e-05,0.0001363904666504,0.0001307141938013,0.0008110087946988,0.00014083497798599208,0.00014692656414509896
series_2,s2_batch_7,insult,600,0.00019088826717046986,4.274731328007836e-05,0.00018033750529865,0.0001717050763545,0.0007337126880884,0.00018746090735588566,0.00019431562698505407
series_2,s2_batch_7,threat,600,0.00011628613718731815,1.8606415586143093e-05,0.00011374230234645,0.0001018184048007,0.00045984366443,0.00011479432691480871,0.00011777794745982759
series_2,s2_batch_7,obscene,600,0.0002282677414525818,6.327811320074824e-05,0.0002087260145344,0.0001795019488781,0.0007881464553065,0.0002231942796210513,0.0002333412032841123
series_2,s2_batch_7,toxicity_amplification_factor,600,9.600768506060998e-05,0.0009991873276620714,0.0,-0.0072463806718588,0.0129265780560672,1.58956445299428e-05,0.00017611972559127717
series_2,s2_batch_7,intersectional_gap,150,0.00017212528327945905,0.0011272387083731412,6.518617738075002e-06,-0.0022716923849657,0.0086785835446789,-9.74431210948052e-06,0.0003539948786683986
series_2,s2_batch_7,output_word_count,600,313.78,57.945097496450224,331.0,100.0,389.0,309.1341244262467,318.4258755737533
series_2,s2_batch_8,toxicity,1080,0.001160219009195973,0.0009478335906822934,0.00092711840989065,0.000655184383504,0.0157499220222234,0.001103626918110551,0.001216811100281395
